,state_name,lat,lng,population,State_clusters
608,Louisiana,29.5661,-90.4256,97980,11
609,Tennessee,35.6082,-88.8385,97838,11
610,Georgia,34.2632,-85.2143,97805,1
611,North Carolina,35.3341,-81.5555,97765,1
612,Ohio,41.7074,-80.7483,97416,6
613,Iowa,42.0362,-93.465,97355,0
614,Iowa,42.4688,-90.8825,97193,0
615,Alabama,34.8101,-86.9814,96921,11
616,Washington,47.2057,-119.4517,96648,2
617,California,39.0346,-121.6948,96315,2
618,Texas,33.1236,-96.0855,96202,7
619,Alabama,34.367,-86.3066,96137,1
620,Minnesota,45.4439,-93.7746,96015,0
621,New York,42.2678,-77.3838,95843,3
622,North Dakota,46.9775,-100.4687,95509,9
623,South Carolina,34.6867,-80.7054,95378,1
624,Virginia,36.8468,-76.354,94961,3
625,Tennessee,35.6169,-87.077,94615,11
626,North Carolina,35.9673,-77.9864,94287,3
627,Virginia,37.2693,-80.068,94103,3
628,Washington,46.5347,-118.8989,93681,2
629,Ohio,41.4995,-81.1786,93657,6
630,Texas,33.4458,-94.4234,93622,7
631,Kentucky,38.9465,-84.3795,93608,6
632,Iowa,41.3366,-95.5423,93478,0
633,West Virginia,38.4203,-82.2417,93328,6
634,Georgia,33.7816,-83.7339,93284,1
635,Alabama,34.9014,-87.654,92870,11
636,New Jersey,39.1496,-74.8002,92701,3
637,Michigan,44.6688,-85.5605,92640,6
638,Oregon,44.4918,-123.4293,92168,2
639,Ohio,40.4409,-81.4738,92165,6
640,Maryland,38.5434,-76.5687,92094,3
641,Kentucky,37.7202,-84.278,92090,6
642,Oklahoma,36.3715,-95.6043,92052,7
643,Texas,28.7963,-96.9715,92044,7
644,Virginia,36.6953,-76.6398,91383,3
645,Pennsylvania,40.8519,-76.7095,91234,3
646,North Carolina,36.396,-79.775,91051,1
647,Iowa,41.6849,-94.0398,90418,0
648,New Hampshire,43.9407,-71.8208,90331,3
649,Georgia,33.6543,-84.0266,90155,1
650,North Carolina,35.7496,-81.7048,90148,1
651,New York,43.1566,-77.0294,90103,3
652,Wisconsin,45.034,-92.4526,89702,0
653,Wisconsin,43.384,-87.951,89179,0
654,Alabama,33.7157,-86.3146,88929,1
655,Georgia,31.5334,-84.2163,88696,1
656,Virginia,39.2046,-78.2626,88054,3
657,Michigan,43.0901,-83.2218,87975,6
658,Missouri,39.6598,-94.8059,87904,0
659,Wisconsin,43.4163,-88.7075,87569,0
660,Missouri,36.9696,-93.1889,87324,11
661,Texas,31.2548,-94.6119,87119,7
662,California,39.4402,-123.3915,87110,2
663,Oregon,42.3655,-123.5555,87097,2
664,South Carolina,33.439,-80.8003,86953,1
665,Texas,30.1036,-97.312,86839,7
666,Idaho,42.6685,-112.2246,86742,5
667,Idaho,42.356,-114.6672,86198,5
668,Texas,30.1516,-94.8122,86173,7
669,Pennsylvania,40.9912,-80.3347,86148,3
670,Ohio,39.9654,-81.9444,86033,6
671,Florida,30.6107,-81.8016,85762,1
672,Mississippi,34.2899,-88.6804,85304,11
673,Pennsylvania,41.6847,-80.1062,85074,3
674,Georgia,31.2309,-81.5407,85008,1
675,Wisconsin,43.0208,-88.7759,84837,0
676,Oregon,44.9035,-123.4132,84730,2
677,North Carolina,35.4856,-81.2235,84580,1
678,Pennsylvania,40.652,-79.0876,84463,3
679,West Virginia,39.2112,-81.515,84387,6
680,Washington,48.163,-122.5481,84187,2
681,New York,42.1412,-76.76,84115,3
682,Texas,30.1213,-93.8939,83776,7
683,Michigan,43.6468,-84.3881,83445,6
684,Alabama,34.1319,-86.8676,83345,11
685,Indiana,39.206,-85.8976,83280,6
686,Louisiana,30.5989,-92.0058,82786,11
687,Rhode Island,41.5566,-71.2365,82731,3
688,Indiana,40.4836,-86.1169,82486,6
689,North Carolina,35.953,-81.5464,82056,1
690,Texas,32.2119,-95.8536,81969,7
691,Oklahoma,36.0773,-96.9756,81912,7
692,North Carolina,35.7051,-77.9187,81579,3
693,Montana,47.308,-111.347,81576,5
694,Alabama,32.5966,-86.1491,81526,1
695,Kansas,39.1993,-95.038,81499,0
696,Georgia,33.9932,-83.7127,81294,1
697,Virginia,38.512,-78.8758,81138,3
698,Virginia,37.4003,-79.1909,80970,3
699,Kentucky,37.9701,-85.6959,80921,6
700,New York,44.7462,-73.6782,80320,3
701,Oklahoma,35.9611,-95.5212,80264,7
702,Alabama,33.3801,-86.1659,80244,1
703,Wyoming,42.9622,-106.7985,80067,5
704,Pennsylvania,41.0,-78.4742,79466,3
705,Washington,46.5778,-122.3927,79430,2
706,Indiana,41.2441,-85.8607,79156,6
707,Wisconsin,44.1199,-87.8097,78977,0
708,Virginia,37.3152,-79.5242,78965,3
709,Michigan,42.9437,-84.6015,78957,6
710,Missouri,37.384,-89.6844,78834,11
711,Arkansas,35.2563,-91.7456,78725,11
712,Tennessee,36.1408,-85.4952,78542,6
713,South Carolina,34.7535,-83.0659,78314,1
714,Indiana,38.3188,-85.907,77879,6
715,Georgia,32.3968,-81.7432,77719,1
716,California,39.269,-121.3513,77524,2
717,Oregon,45.5919,-118.7369,77319,2
718,New York,42.9175,-76.5545,76958,3
719,Ohio,39.3376,-83.057,76816,6
720,New York,42.2486,-78.6788,76750,3
721,Illinois,40.1834,-87.7328,76704,6
722,Washington,47.8692,-120.619,76653,2
723,Missouri,38.5054,-92.2816,76630,0
724,Indiana,39.8236,-85.7732,76614,6
725,New Mexico,34.7155,-106.809,76518,10
726,Tennessee,36.1185,-84.1985,76513,1
727,Washington,48.0493,-123.928,76482,2
728,New Hampshire,42.9194,-72.2512,76040,3
729,Virginia,37.3288,-76.7789,76032,3
730,Ohio,41.0019,-83.6665,75765,6
731,Virginia,38.1644,-79.1339,75754,3
732,Texas,31.3909,-97.7992,75576,7
733,Mississippi,32.4043,-88.6626,75557,11
734,Ohio,38.8039,-82.9929,75441,6
735,Michigan,42.2513,-86.0189,75416,6
736,New York,41.7164,-74.7681,75329,3
737,Mississippi,31.1889,-89.2579,75162,11
738,Florida,25.3185,-81.1087,75137,1
739,West Virginia,37.7714,-81.2487,74452,6
740,Ohio,41.3641,-82.6194,74419,6
741,Kansas,39.2966,-96.7352,74059,9
742,Pennsylvania,39.9725,-79.0283,73844,3
743,Florida,29.6086,-81.7443,73784,1
744,Washington,47.1502,-123.7736,73769,2
745,Arkansas,34.7543,-91.8888,73163,11
746,Wisconsin,44.4553,-90.0416,72892,0
747,North Carolina,35.7026,-79.2553,72853,1
748,Oklahoma,35.2066,-96.9484,72511,7
749,Texas,30.739,-95.5723,72295,7
750,New Mexico,35.5807,-108.2618,71956,10
751,Hawaii,22.0398,-159.5966,71949,8
752,North Carolina,36.4146,-80.688,71904,1
753,Arizona,35.3955,-109.4888,71714,10
754,Oklahoma,35.9026,-96.3708,71505,7
755,Kentucky,36.8942,-87.4904,71470,11
756,Alabama,34.4598,-85.8041,71430,1
757,Florida,30.6436,-86.1696,71049,1
758,Maryland,39.6215,-78.6976,71002,3
759,New York,42.9128,-75.6697,70990,3
760,Tennessee,36.5255,-86.8706,70982,6
761,Florida,30.2242,-82.6215,70898,1
762,Wisconsin,44.476,-89.5014,70822,0
763,Louisiana,29.8965,-91.7301,70763,11
764,South Carolina,34.1537,-82.1259,70672,1
765,Massachusetts,42.5831,-72.5918,70529,3
766,Georgia,34.1339,-83.5664,70467,1
767,Michigan,43.6406,-84.8468,70363,6
768,New Mexico,32.7921,-103.4125,70359,10
769,Virginia,38.7387,-77.8092,70353,3
770,North Dakota,47.9219,-97.4569,70243,9
771,Indiana,39.4815,-86.4462,70141,6
772,Georgia,33.0335,-85.0283,70095,1
773,Utah,40.4488,-113.1311,69740,5
774,Colorado,39.9542,-105.0526,69444,10
775,Georgia,34.7356,-85.301,69398,1
776,North Carolina,34.8357,-76.6589,69301,3
777,Tennessee,36.1753,-82.8458,69077,1
778,North Dakota,48.2217,-101.5418,68962,9
779,Montana,47.1224,-112.3905,68714,5
780,Oklahoma,35.6161,-95.3795,68451,7
781,Virginia,37.2431,-76.5635,68389,3
782,North Carolina,36.2062,-81.163,68341,1
783,Mississippi,31.6226,-89.1688,68307,11
784,Michigan,42.9537,-84.1467,68176,6
785,Arkansas,34.2683,-91.9304,68123,11
786,North Carolina,36.0828,-78.2857,68027,3
787,Texas,33.2159,-97.6545,67884,7
788,West Virginia,39.2835,-80.3798,67620,6
789,Oregon,42.6863,-121.6501,67606,2
790,Maine,46.6589,-68.5989,67431,3
791,Ohio,40.0158,-80.9884,67424,6
792,Minnesota,44.0346,-94.067,67368,0
793,Georgia,34.9036,-85.1382,67181,1
794,South Carolina,34.4834,-82.0057,66990,1
795,Texas,28.0092,-97.5188,66969,7
796,Illinois,37.7303,-88.9299,66929,11
797,Kansas,37.7813,-96.8391,66890,7
798,Indiana,40.0508,-86.4687,66875,6
799,South Carolina,34.3325,-79.9577,66858,1
800,New Mexico,32.6132,-105.7414,66804,10
801,North Carolina,35.4026,-81.9198,66741,1
802,Missouri,37.8103,-90.4723,66653,11
803,Minnesota,44.3543,-93.2967,66549,0
804,Texas,32.5481,-94.3715,66547,7
805,Kentucky,38.3994,-85.4483,66508,6
806,Michigan,46.4313,-87.6416,66403,0
807,Indiana,39.8644,-85.0099,66176,6
808,Indiana,40.5158,-85.6547,66055,6
809,Georgia,33.2609,-84.2841,66043,1
810,Ohio,39.3339,-82.0452,65945,6
811,Ohio,40.385,-80.761,65943,6
812,South Carolina,34.3388,-80.5902,65926,1
813,Illinois,39.9879,-91.1886,65670,0
814,Kentucky,37.054,-88.7128,65485,11
815,Pennsylvania,41.0486,-76.4052,65390,3
816,Pennsylvania,40.8121,-79.4646,65356,3
817,Washington,47.3484,-123.1928,65326,2
818,Ohio,40.5872,-83.1609,65179,6
819,Texas,31.616,-94.6159,65080,7
820,New Mexico,33.3633,-104.4669,64912,10
821,Kentucky,37.1039,-84.5772,64789,6
822,Minnesota,46.4824,-94.0709,64775,0
823,Tennessee,36.2171,-83.2667,64479,1
824,Michigan,42.9451,-85.0746,64401,6
825,California,39.0996,-122.7532,64276,2
826,New York,43.561,-73.846,64187,3
827,California,40.1257,-122.234,64176,2
828,Oregon,43.1742,-124.0594,64175,2
829,Wisconsin,45.0694,-91.2799,64175,0
830,Wisconsin,43.4267,-89.9482,64152,0
831,Texas,26.5622,-98.7384,64032,7
832,Minnesota,46.8923,-96.4907,64029,9
833,Pennsylvania,40.9182,-75.7088,63964,3
834,Arkansas,35.4478,-93.0345,63926,11
835,Alabama,33.8033,-87.2974,63802,11
836,Michigan,43.3109,-85.1525,63516,6
837,North Carolina,34.9916,-78.3714,63284,1
838,New York,42.7281,-77.7755,63218,3
839,Arkansas,35.588,-94.2429,63118,11
840,New Jersey,39.5876,-75.3491,62754,3
841,Mississippi,31.206,-89.5087,62693,11
842,Indiana,38.0922,-87.2721,62608,6
843,Kansas,37.9529,-98.086,62421,7
844,Louisiana,30.2906,-92.412,62371,11
845,Georgia,32.3673,-81.3414,62241,1
846,South Carolina,33.4343,-79.3324,62150,1
847,North Carolina,35.3119,-80.251,62050,1
848,Georgia,31.8282,-81.4949,62039,1
849,North Carolina,34.5248,-77.9051,61891,1
850,North Carolina,35.556,-82.9822,61862,1
851,Ohio,40.3988,-82.4215,61776,6
852,New York,43.4197,-74.9625,61738,3
853,Tennessee,35.4973,-89.7566,61562,11
854,Oklahoma,36.3791,-97.7827,61555,7
855,California,36.6057,-121.075,61547,2
856,Nebraska,40.8726,-98.5022,61338,9
857,New York,43.3137,-73.4308,61304,3
858,New Hampshire,43.5179,-71.4227,61174,3
859,North Carolina,35.4752,-79.1715,61083,1
860,Michigan,42.595,-85.309,61045,6
861,Virginia,36.8213,-79.3971,60867,3
862,Michigan,41.9144,-85.5278,60789,6
863,Washington,46.2298,-118.4784,60785,2
864,Pennsylvania,41.7887,-76.5154,60721,3
865,Kentucky,37.1107,-84.1178,60631,6
866,Ohio,39.4553,-81.4953,60217,6
867,Texas,32.4299,-97.8323,60025,7
868,Tennessee,35.9504,-84.9984,60016,1
869,New York,42.2501,-73.6318,60016,3
870,Ohio,38.5984,-82.5368,59901,6
871,North Carolina,36.304,-78.6527,59823,3
872,Louisiana,29.8466,-92.3237,59787,11
873,Colorado,39.5993,-107.904,59605,10
874,New York,42.6337,-75.0326,59593,3
875,West Virginia,37.4055,-81.1114,59370,6
876,North Carolina,34.9365,-77.933,58965,1
877,Mississippi,33.4729,-88.4433,58896,11
878,South Dakota,43.2789,-96.7218,58887,9
879,Alaska,60.2654,-151.5652,58809,4
880,Ohio,41.3562,-83.1464,58801,6
881,Kentucky,37.4691,-82.3958,58595,6
882,Vermont,43.5802,-73.0366,58527,3
883,Minnesota,46.4088,-95.708,58416,9
884,Vermont,44.2734,-72.6148,58336,3
885,Missouri,36.9055,-94.3393,58288,11
886,Ohio,41.1463,-82.598,58271,6
887,Ohio,39.6419,-83.0244,58112,6
888,Texas,28.7426,-100.3145,58098,7
889,Alabama,32.2884,-85.1849,57938,1
890,Texas,31.8133,-95.6525,57917,7
891,Ohio,40.2994,-83.3716,57871,6
892,New Mexico,32.4715,-104.3044,57865,10
893,Georgia,34.5032,-84.8759,57756,1
894,Alabama,33.9809,-86.5674,57755,11
895,Maine,44.4998,-70.7566,57741,3
896,Missouri,39.058,-90.96,57590,0
897,New York,43.0009,-78.1937,57554,3
898,Illinois,37.7851,-89.3821,57517,11
899,Texas,30.3324,-94.3902,57356,7
900,Wisconsin,43.4666,-89.3337,57331,0
901,South Carolina,35.0481,-81.6206,57110,1
902,West Virginia,39.3076,-77.8628,56922,3
903,Tennessee,36.4412,-82.9447,56735,1
904,West Virginia,38.5086,-81.909,56604,6
905,Tennessee,36.2928,-82.1275,56452,1
906,North Carolina,35.2388,-77.6412,56350,3
907,West Virginia,39.51,-80.2434,56233,3
908,Virginia,36.992,-79.881,56231,3
909,Colorado,37.2866,-107.8433,56138,10
910,Tennessee,35.4906,-86.0748,56024,1
911,Texas,32.5637,-95.8365,55970,7
912,Kentucky,38.2915,-84.5839,55961,6
913,Minnesota,45.5025,-92.9084,55844,0
914,North Carolina,36.2311,-81.6964,55669,1
915,Nevada,39.0206,-119.189,55667,2
916,Pennsylvania,41.332,-75.0338,55660,3
917,North Carolina,34.2656,-78.655,55659,1
918,Alabama,32.5349,-86.6427,55639,1
919,Illinois,41.7563,-89.9141,55583,0
920,Missouri,36.6548,-93.0412,55563,11
921,Mississippi,30.7688,-89.5896,55512,11
922,Virginia,37.2054,-79.0965,55406,3
923,Oklahoma,35.0169,-97.8841,55315,7
924,Ohio,41.1239,-83.1277,55251,6
925,Nevada,39.1511,-119.7476,55244,2
926,Vermont,43.5799,-72.5863,55191,3
927,Colorado,39.6278,-106.6953,54960,10
928,Alabama,34.7005,-87.805,54957,11
929,Utah,41.521,-113.0821,54953,5
930,Maine,44.6643,-68.3585,54832,3
931,North Carolina,35.0175,-79.2373,54590,1
932,Kansas,38.7838,-97.65,54384,9
933,Tennessee,36.051,-83.4463,54162,1
934,California,38.0276,-119.9548,54147,2
935,Mississippi,34.3568,-89.485,54059,11
936,Virginia,36.7244,-81.9598,54005,1
937,Texas,32.1077,-94.7618,53988,7
938,Georgia,30.9306,-81.6699,53960,1
939,Missouri,38.7441,-93.8064,53948,0
940,Arizona,33.7997,-110.8116,53846,10
941,Texas,30.0108,-95.9876,53626,7
942,Louisiana,30.1291,-91.6082,53607,11
943,Virginia,38.4362,-78.8735,53558,3
944,Ohio,40.846,-82.2707,53533,6
945,Kentucky,37.8721,-84.5809,53476,6
946,New York,43.1138,-74.4222,53452,3
947,Tennessee,35.4247,-84.6175,53392,1
948,Tennessee,35.8479,-84.5232,53331,1
949,Illinois,42.3231,-88.8234,53293,0
950,Tennessee,36.149,-87.3567,53289,11
951,Tennessee,35.7348,-84.3119,53169,1
952,Utah,37.8592,-113.2895,53148,5
953,Louisiana,29.9055,-90.3582,52856,11
954,Michigan,43.4641,-83.4167,52683,6
955,Nevada,41.1458,-115.3577,52537,5
956,Missouri,37.8246,-92.2077,52359,0
957,Texas,31.837,-95.1652,52341,7
958,Alabama,31.4026,-85.9882,52238,1
959,Texas,30.0615,-99.35,52195,7
960,Oregon,45.9438,-123.0883,52117,2
961,North Carolina,35.9129,-77.5971,52069,3
962,Oklahoma,36.7152,-95.9044,51995,7
963,Maryland,38.2128,-75.334,51967,3
964,Virginia,38.486,-77.9558,51935,3
965,Alabama,34.7795,-85.9993,51765,1
966,Michigan,41.9154,-85.9935,51613,6
967,Wisconsin,42.8675,-90.7062,51570,0
968,Ohio,40.1333,-84.6194,51387,6
969,Pennsylvania,41.401,-79.758,51355,3
970,Pennsylvania,41.6487,-75.3033,51268,3
971,Illinois,39.5203,-88.2218,51065,6
972,Virginia,36.6828,-79.874,51032,1
973,Wisconsin,44.4705,-88.9648,50997,0
974,Texas,29.3557,-99.1101,50869,7
975,Iowa,41.3344,-93.5614,50867,0
976,Illinois,41.2851,-88.4185,50798,0
977,Illinois,42.0426,-89.3207,50793,0
978,Minnesota,43.9868,-91.7792,50744,0
979,Kentucky,38.2392,-84.8771,50744,6
980,North Carolina,36.2574,-77.6517,50678,3
981,Maine,45.5139,-69.9589,50573,3
982,New York,44.5929,-74.3038,50389,3
983,Texas,28.8935,-98.5272,50194,7
984,Maryland,39.0673,-76.0208,50163,3
985,Texas,30.7927,-94.83,50155,7
986,Texas,29.174,-98.0866,50110,7
987,Illinois,40.9318,-90.2132,50052,0
988,Louisiana,29.7206,-91.4485,50020,11
989,Wisconsin,44.0816,-88.2181,50005,0
990,Oklahoma,34.9003,-94.7034,49999,7
991,Texas,33.6673,-95.5712,49705,7
992,Indiana,39.1452,-84.9732,49612,6
993,Nebraska,40.8552,-99.075,49594,9
994,Mississippi,33.4249,-88.8793,49593,11
995,Washington,46.9012,-117.523,49577,2
996,New Mexico,34.5742,-103.347,49502,10
997,Texas,32.0469,-96.4725,49475,7
998,Oregon,44.642,-123.8682,49336,2
999,Louisiana,31.1083,-93.1843,49315,11
1000,New York,42.9023,-74.4397,49294,3
1001,Alabama,31.4318,-85.611,49293,1
1002,Vermont,44.8578,-72.913,49275,3
1003,Tennessee,35.9966,-88.9326,49193,11
1004,Illinois,41.3531,-90.1314,49032,0
1005,Texas,29.893,-101.1517,49018,7
1006,Tennessee,35.5138,-86.4589,48937,11
1007,Oklahoma,35.9067,-94.9997,48871,7
1008,Michigan,43.5542,-85.8009,48687,6
1009,Rhode Island,41.7173,-71.284,48645,3
1010,Ohio,40.3315,-84.2047,48610,6
1011,Nevada,38.9123,-119.6162,48486,2
1012,New Hampshire,43.8738,-71.2031,48461,3
1013,New York,42.1703,-76.3063,48431,3
1014,Arkansas,35.2057,-90.3078,48381,11
1015,Oklahoma,34.2509,-97.2858,48380,7
1016,Indiana,39.931,-85.3964,48158,6
1017,Pennsylvania,40.0065,-78.4903,48154,3
1018,Kentucky,38.2154,-85.1948,48100,6
1019,Colorado,38.4731,-105.4395,47725,10
1020,Indiana,41.3986,-85.4175,47640,6
1021,New York,42.595,-76.0703,47618,3
1022,Texas,30.7884,-98.1823,47548,7
1023,New York,42.4935,-75.6116,47527,3
1024,Florida,30.7954,-85.2155,47409,1
1025,Georgia,32.4636,-82.9222,47404,1
1026,Oklahoma,35.9193,-97.4433,47401,7
1027,Kentucky,38.3596,-82.6877,47361,6
1028,Mississippi,30.416,-89.4885,47339,11
1029,New York,42.2765,-74.1227,47335,3
1030,Oklahoma,33.9623,-96.2598,47325,7
1031,Virginia,38.0375,-78.4855,47217,3
1032,North Carolina,35.494,-76.8598,47160,3
1033,Louisiana,32.6016,-92.6649,47118,11
1034,Washington,47.1243,-120.6797,47097,2
1035,Oklahoma,36.6292,-96.3985,47074,7
1036,Wyoming,44.2483,-105.5483,46958,5
1037,Minnesota,47.9738,-94.9377,46784,9
1038,Iowa,41.898,-90.532,46734,0
1039,Louisiana,29.8692,-89.5552,46694,11
1040,Arizona,31.526,-110.8466,46594,10
1041,Tennessee,35.4426,-84.2527,46413,1
1042,Indiana,41.3248,-86.2618,46336,6
1043,Minnesota,44.4097,-92.7229,46330,0
1044,Louisiana,30.8533,-90.0405,46325,11
1045,New York,42.2574,-78.0276,46304,3
1046,Idaho,43.2166,-112.3981,46246,5
1047,Pennsylvania,40.6104,-77.617,46179,3
1048,Wisconsin,43.9457,-90.6178,46155,0
1049,Pennsylvania,40.3984,-77.2623,46133,3
1050,Mississippi,32.3572,-90.852,46030,11
1051,Kentucky,37.8051,-85.466,45915,6
1052,South Carolina,34.6398,-80.1587,45833,1
1053,California,38.2046,-120.5541,45828,2
1054,Missouri,38.027,-92.766,45823,0
1055,Florida,30.5795,-84.6136,45787,1
1056,Ohio,40.5609,-84.2218,45709,6
1057,Michigan,41.8878,-84.5929,45707,6
1058,North Carolina,36.4019,-80.2397,45688,1
1059,Indiana,38.8412,-86.4834,45552,6
1060,Kentucky,37.7958,-87.573,45550,6
1061,Nevada,38.0424,-116.472,45514,2
1062,Georgia,31.1884,-83.7688,45510,1
1063,Texas,29.9447,-98.7115,45491,7
1064,North Carolina,35.6817,-82.0493,45402,1
1065,Ohio,40.3885,-83.7658,45315,6
1066,Illinois,39.261,-89.9245,45243,0
1067,Washington,48.3991,-117.8552,45233,2
1068,Georgia,34.631,-83.5311,45204,1
1069,Arkansas,36.1176,-90.559,45197,11
1070,Wisconsin,45.4237,-91.8483,45182,0
1071,Minnesota,47.5095,-93.6319,45180,0
1072,Pennsylvania,40.4169,-77.9812,45145,3
1073,Mississippi,33.2838,-90.9474,45072,11
1074,Georgia,33.0693,-83.2496,45072,1
1075,Texas,32.7864,-95.3821,45054,7
1076,Kentucky,37.3088,-87.5408,45044,6
1077,Wisconsin,44.9466,-91.8964,45029,0
1078,Missouri,38.8355,-91.926,44944,0
1079,Pennsylvania,40.963,-77.0622,44831,3
1080,North Carolina,35.006,-79.7479,44759,1
1081,Idaho,48.3,-116.6011,44688,5
1082,Illinois,42.3518,-89.6623,44683,0
1083,New York,42.1981,-74.9665,44676,3
1084,North Carolina,36.3649,-78.4079,44614,3
1085,Missouri,37.8771,-91.7923,44587,11
1086,Indiana,39.5237,-85.7917,44559,6
1087,Georgia,30.8637,-83.9193,44545,1
1088,Florida,30.1956,-82.9915,44290,1
1089,Ohio,39.894,-83.4002,44248,6
1090,Alabama,32.8479,-86.7188,44147,11
1091,Indiana,38.9064,-86.0375,44077,6
1092,Oklahoma,36.818,-97.1439,44074,7
1093,Kentucky,36.9656,-85.9337,44026,6
1094,Oklahoma,34.9239,-95.7484,43955,7
1095,Ohio,40.5612,-81.9293,43954,6
1096,Tennessee,35.2173,-87.3956,43780,11
1097,Pennsylvania,41.1282,-78.9994,43570,3
1098,Wisconsin,45.4614,-92.4413,43549,0
1099,California,41.5927,-122.5404,43516,2
1100,Arkansas,33.3124,-93.8921,43515,7
1101,Ohio,38.9338,-83.8673,43508,6
1102,Wisconsin,46.4329,-91.9161,43497,0
1103,Michigan,43.6408,-85.3246,43481,6
1104,Virginia,38.8583,-78.5709,43441,3
1105,North Carolina,35.2876,-83.1408,43435,1
1106,Michigan,41.9161,-85.059,43428,6
1107,Montana,46.0817,-114.1207,43424,5
1108,Oklahoma,34.4856,-97.8515,43401,7
1109,Wyoming,41.6595,-108.8795,43352,5
1110,Indiana,41.3976,-84.9991,43193,6
1111,New Hampshire,43.3614,-72.2222,43173,3
1112,West Virginia,38.0288,-81.0812,43087,6
1113,Ohio,39.1847,-83.601,43080,6
1114,Georgia,31.5493,-82.8492,43070,1
1115,Louisiana,30.1264,-90.4709,43055,11
1116,Minnesota,45.1524,-95.0047,42909,0
1117,Texas,29.8368,-97.6199,42817,7
1118,Oklahoma,36.4082,-94.8026,42741,7
1119,Iowa,41.4839,-91.1127,42703,0
1120,Iowa,43.0816,-93.2608,42672,0
1121,Vermont,42.9906,-72.7137,42628,3
1122,Texas,29.7384,-94.6101,42571,7
1123,Missouri,36.7164,-90.4066,42570,11
1124,North Carolina,35.9291,-80.5445,42543,1
1125,Indiana,38.3643,-86.8798,42534,6
1126,Washington,47.7361,-119.6918,42520,2
1127,Missouri,38.7283,-93.2851,42421,0
1128,Wisconsin,44.7194,-92.4224,42336,0
1129,Colorado,38.4022,-108.2694,42280,10
1130,Georgia,34.0018,-85.1881,42251,1
1131,Texas,32.2363,-98.218,42226,7
1132,Ohio,41.6018,-84.1301,42186,6
1133,Washington,48.5488,-119.7408,42080,2
1134,Ohio,39.4149,-83.8084,42000,6
1135,Tennessee,35.155,-86.0922,41999,1
1136,West Virginia,40.0969,-80.6189,41875,6
1137,Oklahoma,35.4953,-94.7552,41687,7
1138,Utah,40.8682,-110.9557,41680,5
1139,Arkansas,36.2872,-92.3369,41673,11
1140,Texas,29.2779,-96.2221,41672,7
1141,Florida,27.3864,-80.8886,41611,1
1142,Ohio,40.8508,-82.9198,41603,6
1143,Florida,26.5535,-81.1659,41472,1
1144,Arkansas,35.7624,-90.0521,41396,11
1145,Texas,32.7363,-94.9415,41386,7
1146,Virginia,37.125,-81.5606,41201,6
1147,Michigan,43.4236,-82.8203,41179,6
1148,Oklahoma,36.3019,-95.2307,41098,7
1149,Virginia,38.7479,-77.4838,41038,3
1150,Ohio,40.5399,-84.6294,41034,6
1151,Pennsylvania,41.8076,-78.569,41021,3
1152,Ohio,39.7415,-84.648,40995,6
1153,Florida,29.3184,-82.7436,40979,1
1154,Tennessee,35.6787,-85.7785,40971,1
1155,Wisconsin,44.7891,-88.7654,40813,0
1156,Texas,27.7314,-98.0899,40796,7
1157,Pennsylvania,41.7722,-77.2543,40759,3
1158,Michigan,43.2927,-84.6049,40692,6
1159,Virginia,36.5831,-79.4088,40668,3
1160,New York,43.2521,-78.2312,40624,3
1161,Tennessee,35.1971,-89.4144,40612,11
1162,Pennsylvania,41.8214,-75.8007,40604,3
1163,Georgia,31.4574,-83.5266,40590,1
1164,Ohio,41.5379,-83.1434,40557,6
1165,Tennessee,36.2612,-87.0868,40539,11
1166,Minnesota,45.6991,-93.9988,40476,0
1167,Idaho,46.3268,-116.7503,40468,2
1168,Louisiana,31.0763,-92.0014,40465,11
1169,Pennsylvania,40.7698,-77.0702,40452,3
1170,Alabama,32.8624,-85.7975,40450,1
1171,Texas,33.6393,-97.2126,40428,7
1172,Wisconsin,45.3833,-88.0337,40312,0
1173,Indiana,38.1951,-86.1114,40164,6
1174,Missouri,36.774,-91.8865,40130,11
1175,Idaho,46.8162,-116.7117,40052,2
1176,New York,42.7024,-78.2244,40027,3
1177,Minnesota,45.5615,-93.2951,40004,0
1178,West Virginia,38.146,-82.427,39952,6
1179,Minnesota,43.6715,-92.7525,39931,0
1180,Oklahoma,35.0093,-97.4443,39921,7
1181,Virginia,38.9087,-78.2085,39888,3
1182,Tennessee,36.4035,-84.1494,39818,6
1183,Maine,44.141,-69.1686,39809,3
1184,Iowa,42.0358,-92.9988,39804,0
1185,Georgia,34.7884,-84.7481,39789,1
1186,North Carolina,36.2955,-76.284,39775,3
1187,Idaho,43.7841,-111.6592,39725,5
1188,Maine,44.5028,-69.1454,39723,3
1189,Wyoming,43.0405,-108.6304,39711,5
1190,Oregon,45.9949,-123.6557,39656,2
1191,North Carolina,36.39,-78.9718,39561,3
1192,Indiana,41.6426,-85.4265,39537,6
1193,Pennsylvania,41.8145,-79.2741,39466,3
1194,Mississippi,31.1749,-90.4042,39365,11
1195,Iowa,40.9232,-91.1815,39227,0
1196,Georgia,33.8349,-83.4371,39194,1
1197,Missouri,37.2809,-92.8759,39127,11
1198,Arkansas,33.1713,-92.5972,39089,11
1199,California,38.4464,-120.6511,39023,2
1200,Ohio,40.052,-81.4942,38996,6
1201,Kentucky,36.621,-88.2722,38991,11
1202,South Dakota,45.5898,-98.3516,38988,9
1203,New Mexico,36.5096,-106.6931,38962,10
